Funding Source,Wallet Media Type,Model,Objective,Media Mix,Media Category,Month,Spend,Date,tier,Media Channel
T2,Online Video,Rogue,Future Market,Digital Lifestyle,DIGITAL MEDIA,February,332029.00,2/1/19,T2,Digital T2
T2,Online Video,Rogue,Future Market,Digital Lifestyle,DIGITAL MEDIA,January,320151.00,1/1/19,T2,Digital T2
T2,Online Video,Rogue,Future Market,Digital Lifestyle,DIGITAL MEDIA,March,941976.00,3/1/19,T2,Digital T2
T2,Online Video,Rogue,Future Market,Digital Lifestyle,DIGITAL MEDIA,November,626584.00,11/1/18,T2,Digital T2
T2,Online Video,Rogue,Future Market,Digital Lifestyle,DIGITAL MEDIA,October,886849.00,10/1/18,T2,Digital T2
T2,Online Video,Rogue Sport,Future Market,Digital Lifestyle,DIGITAL MEDIA,December,359203.00,12/1/18,T2,Digital T2
T2,Online Video,Rogue Sport,Future Market,Digital Lifestyle,DIGITAL MEDIA,February,328493.00,2/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Future Market,Digital Lifestyle,DIGITAL MEDIA,January,309829.00,1/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Future Market,Digital Lifestyle,DIGITAL MEDIA,March,505464.00,3/1/19,T2,Digital T2
T2,Online Video,Rogue Sport,Future Market,Digital Lifestyle,DIGITAL MEDIA,November,322839.00,11/1/18,T2,Digital T2
T2,Online Video,Rogue Sport,Future Market,Digital Lifestyle,DIGITAL MEDIA,October,246351.00,10/1/18,T2,Digital T2
T2,Online Video,Sentra,Future Market,Digital Lifestyle,DIGITAL MEDIA,December,207437.00,12/1/18,T2,Digital T2
T2,Online Video,Sentra,Future Market,Digital Lifestyle,DIGITAL MEDIA,February,191064.00,2/1/19,T2,Digital T2
T2,Online Video,Sentra,Future Market,Digital Lifestyle,DIGITAL MEDIA,January,116391.00,1/1/19,T2,Digital T2
T2,Online Video,Sentra,Future Market,Digital Lifestyle,DIGITAL MEDIA,March,249501.00,3/1/19,T2,Digital T2
T2,Online Video,Sentra,Future Market,Digital Lifestyle,DIGITAL MEDIA,November,182022.00,11/1/18,T2,Digital T2
T2,Online Video,Sentra,Future Market,Digital Lifestyle,DIGITAL MEDIA,October,386655.00,10/1/18,T2,Digital T2
T2,Online Video,Titan,Future Market,Digital Lifestyle,DIGITAL MEDIA,December,685292.00,12/1/18,T2,Digital T2
T2,Online Video,Titan,Future Market,Digital Lifestyle,DIGITAL MEDIA,February,398555.00,2/1/19,T2,Digital T2
T2,Online Video,Titan,Future Market,Digital Lifestyle,DIGITAL MEDIA,January,455224.00,1/1/19,T2,Digital T2
T2,Online Video,Titan,Future Market,Digital Lifestyle,DIGITAL MEDIA,March,565707.00,3/1/19,T2,Digital T2
T2,Online Video,Titan,Future Market,Digital Lifestyle,DIGITAL MEDIA,November,768857.00,11/1/18,T2,Digital T2
T2,Online Video,Titan,Future Market,Digital Lifestyle,DIGITAL MEDIA,October,927967.00,10/1/18,T2,Digital T2
T2,Online Video,Versa,Future Market,Digital Lifestyle,DIGITAL MEDIA,November,30.00,11/1/18,T2,Digital T2
T2,Online Video,Versa,Future Market,Digital Lifestyle,DIGITAL MEDIA,October,90.00,10/1/18,T2,Digital T2
T2,Online Video,Versa,Future Market,Digital Lifestyle,DIGITAL MEDIA,November,19.00,11/1/18,T2,Digital T2
T2,Online Video,Versa,Future Market,Digital Lifestyle,DIGITAL MEDIA,October,57.00,10/1/18,T2,Digital T2
T2,OOH,Altima,Future Market,OOH,OUTDOOR,December,910249.00,12/1/18,T2,Other
T2,OOH,Altima,Future Market,OOH,OUTDOOR,November,29162.00,11/1/18,T2,Other
T2,OOH,Altima,Future Market,OOH,OUTDOOR,October,2860.00,10/1/18,T2,Other
T2,OOH,Altima,Near Market,OOH,OUTDOOR,February,688950.00,2/1/19,T2,Other
T2,OOH,Altima,Near Market,OOH,OUTDOOR,January,696159.00,1/1/19,T2,Other
T2,OOH,Altima,Near Market,OOH,OUTDOOR,March,39880.00,3/1/19,T2,Other
T2,OOH,Kicks,Future Market,OOH,OUTDOOR,November,162238.00,11/1/18,T2,Other
T2,OOH,Kicks,Future Market,OOH,OUTDOOR,October,648954.00,10/1/18,T2,Other
T2,OOH,Rogue,Future Market,OOH,OUTDOOR,December,32820.00,12/1/18,T2,Other
T2,OOH,Rogue,Future Market,OOH,OUTDOOR,November,24866.00,11/1/18,T2,Other
T2,OOH,Rogue,Future Market,OOH,OUTDOOR,October,24866.00,10/1/18,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,February,28314.00,2/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,January,29119.00,1/1/19,T2,Other
T2,OOH,Rogue,Near Market,OOH,OUTDOOR,March,13992.00,3/1/19,T2,Other
T2,OOH,Titan,Future Market,OOH,OUTDOOR,December,131309.00,12/1/18,T2,Other
T2,OOH,Titan,Future Market,OOH,OUTDOOR,November,59686.00,11/1/18,T2,Other
T2,OOH,Titan,Near Market,OOH,OUTDOOR,February,59686.00,2/1/19,T2,Other
T2,OOH,Titan,Near Market,OOH,OUTDOOR,January,107435.00,1/1/19,T2,Other
T2,Other,Altima,Future Market,Gen. Mkt. Misc. Media,OTHER,December,46875.00,12/1/18,T2,Other
T2,Other,Altima,Future Market,Gen. Mkt. Misc. Media,OTHER,February,37500.00,2/1/19,T2,Other
T2,Other,Altima,Future Market,Gen. Mkt. Misc. Media,OTHER,January,37500.00,1/1/19,T2,Other
T2,Other,Altima,Future Market,Gen. Mkt. Misc. Media,OTHER,March,46875.00,3/1/19,T2,Other
T2,Other,Altima,Future Market,Gen. Mkt. Misc. Media,OTHER,November,37500.00,11/1/18,T2,Other
T2,Other,Altima,Future Market,Gen. Mkt. Misc. Media,OTHER,October,37500.00,10/1/18,T2,Other
T2,Other,Kicks,Future Market,Gen. Mkt. Misc. Media,OTHER,December,46875.00,12/1/18,T2,Other
T2,Other,Kicks,Future Market,Gen. Mkt. Misc. Media,OTHER,February,37500.00,2/1/19,T2,Other
T2,Other,Kicks,Future Market,Gen. Mkt. Misc. Media,OTHER,January,37500.00,1/1/19,T2,Other
T2,Other,Kicks,Future Market,Gen. Mkt. Misc. Media,OTHER,March,46875.00,3/1/19,T2,Other
T2,Other,Kicks,Future Market,Gen. Mkt. Misc. Media,OTHER,November,37500.00,11/1/18,T2,Other
T2,Other,Kicks,Future Market,Gen. Mkt. Misc. Media,OTHER,October,37500.00,10/1/18,T2,Other
T2,Other,LEAF,Future Market,Gen. Mkt. Misc. Media,OTHER,December,46875.00,12/1/18,T2,Other
T2,Other,LEAF,Future Market,Gen. Mkt. Misc. Media,OTHER,February,37500.00,2/1/19,T2,Other
T2,Other,LEAF,Future Market,Gen. Mkt. Misc. Media,OTHER,January,37500.00,1/1/19,T2,Other
T2,Other,LEAF,Future Market,Gen. Mkt. Misc. Media,OTHER,March,46875.00,3/1/19,T2,Other
T2,Other,LEAF,Future Market,Gen. Mkt. Misc. Media,OTHER,November,37500.00,11/1/18,T2,Other
T2,Other,LEAF,Future Market,Gen. Mkt. Misc. Media,OTHER,October,37500.00,10/1/18,T2,Other
T2,Other,Rogue,Future Market,Gen. Mkt. Misc. Media,OTHER,December,46875.00,12/1/18,T2,Other
T2,Other,Rogue,Future Market,Gen. Mkt. Misc. Media,OTHER,February,37500.00,2/1/19,T2,Other
T2,Other,Rogue,Future Market,Gen. Mkt. Misc. Media,OTHER,January,37500.00,1/1/19,T2,Other
T2,Other,Rogue,Future Market,Gen. Mkt. Misc. Media,OTHER,March,46875.00,3/1/19,T2,Other
T2,Other,Rogue,Future Market,Gen. Mkt. Misc. Media,OTHER,November,37500.00,11/1/18,T2,Other
T2,Other,Rogue,Future Market,Gen. Mkt. Misc. Media,OTHER,October,37500.00,10/1/18,T2,Other
T2,Other,Rogue Sport,Future Market,Gen. Mkt. Misc. Media,OTHER,December,46875.00,12/1/18,T2,Other
T2,Other,Rogue Sport,Future Market,Gen. Mkt. Misc. Media,OTHER,February,37500.00,2/1/19,T2,Other
T2,Other,Rogue Sport,Future Market,Gen. Mkt. Misc. Media,OTHER,January,37500.00,1/1/19,T2,Other
T2,Other,Rogue Sport,Future Market,Gen. Mkt. Misc. Media,OTHER,March,46875.00,3/1/19,T2,Other
T2,Other,Rogue Sport,Future Market,Gen. Mkt. Misc. Media,OTHER,November,37500.00,11/1/18,T2,Other
T2,Other,Rogue Sport,Future Market,Gen. Mkt. Misc. Media,OTHER,October,37500.00,10/1/18,T2,Other
T2,Other,Titan,Future Market,Gen. Mkt. Misc. Media,OTHER,December,49716.00,12/1/18,T2,Other
T2,Other,Titan,Future Market,Gen. Mkt. Misc. Media,OTHER,February,39773.00,2/1/19,T2,Other
T2,Other,Titan,Future Market,Gen. Mkt. Misc. Media,OTHER,January,39773.00,1/1/19,T2,Other
T2,Other,Titan,Future Market,Gen. Mkt. Misc. Media,OTHER,March,49716.00,3/1/19,T2,Other
T2,Other,Titan,Future Market,Gen. Mkt. Misc. Media,OTHER,November,39773.00,11/1/18,T2,Other
T2,Other,Titan,Future Market,Gen. Mkt. Misc. Media,OTHER,October,39773.00,10/1/18,T2,Other
T2,Print,Altima,Future Market,Consumer Print,PRINT,December,629.00,12/1/18,T2,Print
T2,Print,Altima,Future Market,Consumer Print,PRINT,February,629.00,2/1/19,T2,Print
T2,Print,Altima,Future Market,Consumer Print,PRINT,January,629.00,1/1/19,T2,Print
T2,Print,Altima,Future Market,Consumer Print,PRINT,March,629.00,3/1/19,T2,Print
T2,Print,Altima,Future Market,Consumer Print,PRINT,November,8273.00,11/1/18,T2,Print
T2,Print,Altima,Future Market,Consumer Print,PRINT,October,629.00,10/1/18,T2,Print
T2,Print,Altima,In Market,Gen. Mkt. Misc. Media,OTHER,December,26693.00,12/1/18,T2,Print
T2,Print,Altima,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Altima,Near Market,Consumer Print,PRINT,February,8871.00,2/1/19,T2,Print
T2,Print,Altima,Near Market,Consumer Print,PRINT,March,9250.00,3/1/19,T2,Print
T2,Print,Altima,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Altima,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Altima,Near Market,Gen. Mkt. Misc. Media,OTHER,March,30102.00,3/1/19,T2,Print
T2,Print,Armada,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Armada,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Armada,Near Market,Gen. Mkt. Misc. Media,OTHER,March,6717.00,3/1/19,T2,Print
T2,Print,Maxima,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Maxima,Near Market,Gen. Mkt. Misc. Media,OTHER,March,6717.00,3/1/19,T2,Print
T2,Print,Murano,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Murano,Near Market,Gen. Mkt. Misc. Media,OTHER,March,6717.00,3/1/19,T2,Print
T2,Print,Pathfinder,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Pathfinder,Near Market,Gen. Mkt. Misc. Media,OTHER,March,6717.00,3/1/19,T2,Print
T2,Print,Rogue,Future Market,Consumer Print,PRINT,December,330377.00,12/1/18,T2,Print
T2,Print,Rogue,Future Market,Consumer Print,PRINT,February,246041.00,2/1/19,T2,Print
T2,Print,Rogue,Future Market,Consumer Print,PRINT,January,245164.00,1/1/19,T2,Print
T2,Print,Rogue,Future Market,Consumer Print,PRINT,March,256001.00,3/1/19,T2,Print
T2,Print,Rogue,Future Market,Consumer Print,PRINT,November,278991.00,11/1/18,T2,Print
T2,Print,Rogue,Future Market,Consumer Print,PRINT,October,303180.00,10/1/18,T2,Print
T2,Print,Rogue,In Market,Gen. Mkt. Misc. Media,OTHER,December,26693.00,12/1/18,T2,Print
T2,Print,Rogue,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,February,80374.00,2/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,January,30348.00,1/1/19,T2,Print
T2,Print,Rogue,Near Market,Consumer Print,PRINT,March,25077.00,3/1/19,T2,Print
T2,Print,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Rogue,Near Market,Gen. Mkt. Misc. Media,OTHER,March,30102.00,3/1/19,T2,Print
T2,Print,Rogue Sport,In Market,Gen. Mkt. Misc. Media,OTHER,December,26693.00,12/1/18,T2,Print
T2,Print,Rogue Sport,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Rogue Sport,Near Market,Gen. Mkt. Misc. Media,OTHER,March,30102.00,3/1/19,T2,Print
T2,Print,Sentra,Future Market,Consumer Print,PRINT,December,629.00,12/1/18,T2,Print
T2,Print,Sentra,Future Market,Consumer Print,PRINT,February,629.00,2/1/19,T2,Print
T2,Print,Sentra,Future Market,Consumer Print,PRINT,January,629.00,1/1/19,T2,Print
T2,Print,Sentra,Future Market,Consumer Print,PRINT,March,629.00,3/1/19,T2,Print
T2,Print,Sentra,Future Market,Consumer Print,PRINT,November,629.00,11/1/18,T2,Print
T2,Print,Sentra,Future Market,Consumer Print,PRINT,October,629.00,10/1/18,T2,Print
T2,Print,Sentra,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Sentra,Near Market,Consumer Print,PRINT,February,625.00,2/1/19,T2,Print
T2,Print,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,February,73150.00,2/1/19,T2,Print
T2,Print,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,January,110.00,1/1/19,T2,Print
T2,Print,Sentra,Near Market,Gen. Mkt. Misc. Media,OTHER,March,30102.00,3/1/19,T2,Print
T2,Print,Titan,Future Market,Consumer Print,PRINT,December,4922.00,12/1/18,T2,Print
T2,Print,Titan,Future Market,Consumer Print,PRINT,February,629.00,2/1/19,T2,Print
T2,Print,Titan,Future Market,Consumer Print,PRINT,January,629.00,1/1/19,T2,Print
T2,Print,Titan,Future Market,Consumer Print,PRINT,March,629.00,3/1/19,T2,Print
T2,Print,Titan,Future Market,Consumer Print,PRINT,November,629.00,11/1/18,T2,Print
T2,Print,Titan,Future Market,Consumer Print,PRINT,October,23713.00,10/1/18,T2,Print
T2,Print,Titan,In Market,Gen. Mkt. Misc. Media,OTHER,December,26693.00,12/1/18,T2,Print
T2,Print,Titan,In Market,Gen. Mkt. Misc. Media,OTHER,November,13588.00,11/1/18,T2,Print
T2,Print,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,February,79800.00,2/1/19,T2,Print
T2,Print,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,January,120.00,1/1/19,T2,Print
T2,Print,Titan,Near Market,Gen. Mkt. Misc. Media,OTHER,March,30712.00,3/1/19,T2,Print
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,December,567159.00,12/1/18,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,February,634209.00,2/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,January,557584.00,1/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,March,910246.00,3/1/19,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,November,481494.00,11/1/18,T2,Digital T2
T2,Search,Altima,In Market,Paid Search,DIGITAL MEDIA,October,498276.00,10/1/18,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,December,94284.00,12/1/18,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,February,76666.00,2/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,January,83125.00,1/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,March,90503.00,3/1/19,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,November,75922.00,11/1/18,T2,Digital T2
T2,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,October,90341.00,10/1/18,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,December,91420.00,12/1/18,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,February,74501.00,2/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,January,110312.00,1/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,March,85589.00,3/1/19,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,November,76496.00,11/1/18,T2,Digital T2
T2,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,October,72297.00,10/1/18,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,December,72212.00,12/1/18,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,February,42978.00,2/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,January,54235.00,1/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,March,66850.00,3/1/19,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,November,97605.00,11/1/18,T2,Digital T2
T2,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,October,104769.00,10/1/18,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,December,89350.00,12/1/18,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,February,62547.00,2/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,January,78161.00,1/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,March,104161.00,3/1/19,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,November,89869.00,11/1/18,T2,Digital T2
T2,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,October,98156.00,10/1/18,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,December,76681.00,12/1/18,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,February,74972.00,2/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,January,89029.00,1/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,March,68910.00,3/1/19,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,November,74531.00,11/1/18,T2,Digital T2
T2,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,October,74896.00,10/1/18,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,December,128113.00,12/1/18,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,February,109115.00,2/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,January,122571.00,1/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,March,113514.00,3/1/19,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,November,100037.00,11/1/18,T2,Digital T2
T2,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,October,111123.00,10/1/18,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,December,86173.00,12/1/18,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,February,79245.00,2/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,January,91054.00,1/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,March,87086.00,3/1/19,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,November,86769.00,11/1/18,T2,Digital T2
T2,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,October,88783.00,10/1/18,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,December,767991.00,12/1/18,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,February,601205.00,2/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,January,691337.00,1/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,March,735179.00,3/1/19,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,November,660523.00,11/1/18,T2,Digital T2
T2,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,October,678134.00,10/1/18,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,December,88325.00,12/1/18,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,February,84227.00,2/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,January,93196.00,1/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,March,106549.00,3/1/19,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,November,90948.00,11/1/18,T2,Digital T2
T2,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,October,73672.00,10/1/18,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,December,112497.00,12/1/18,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,February,100404.00,2/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,January,107192.00,1/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,March,129300.00,3/1/19,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,November,86946.00,11/1/18,T2,Digital T2
T2,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,October,86016.00,10/1/18,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,December,237304.00,12/1/18,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,February,142666.00,2/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,January,197164.00,1/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,March,207723.00,3/1/19,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,November,209846.00,11/1/18,T2,Digital T2
T2,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,October,223685.00,10/1/18,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,December,10730.00,12/1/18,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,February,8480.00,2/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,January,8473.00,1/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,March,15752.00,3/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,November,11344.00,11/1/18,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,October,7999.00,10/1/18,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,December,42587.00,12/1/18,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,February,36254.00,2/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,January,37821.00,1/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,March,43264.00,3/1/19,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,November,34953.00,11/1/18,T2,Digital T2
T2,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,October,37258.00,10/1/18,T2,Digital T2
